removal_fraction	largest_component_fraction_original_nodes	dataset	network_group	bootstrap_id	attack_mode
0.5	0.005	interior_impaired	Interior_relict	80	targeted
0.55	0.005	interior_impaired	Interior_relict	80	targeted
0.6	0.005	interior_impaired	Interior_relict	80	targeted
0.65	0.005	interior_impaired	Interior_relict	80	targeted
0.7	0.005	interior_impaired	Interior_relict	80	targeted
0.75	0.005	interior_impaired	Interior_relict	80	targeted
0.8	0.005	interior_impaired	Interior_relict	80	targeted
0.85	0.005	interior_impaired	Interior_relict	80	targeted
0.9	0.005	interior_impaired	Interior_relict	80	targeted
0.95	0.005	interior_impaired	Interior_relict	80	targeted
1	0	interior_impaired	Interior_relict	80	targeted
0	0.57	interior_impaired	Interior_relict	81	random
0.05	0.53	interior_impaired	Interior_relict	81	random
0.1	0.495	interior_impaired	Interior_relict	81	random
0.15	0.465	interior_impaired	Interior_relict	81	random
0.2	0.445	interior_impaired	Interior_relict	81	random
0.25	0.4	interior_impaired	Interior_relict	81	random
0.3	0.385	interior_impaired	Interior_relict	81	random
0.35	0.35	interior_impaired	Interior_relict	81	random
0.4	0.305	interior_impaired	Interior_relict	81	random
0.45	0.285	interior_impaired	Interior_relict	81	random
0.5	0.24	interior_impaired	Interior_relict	81	random
0.55	0.2	interior_impaired	Interior_relict	81	random
0.6	0.17	interior_impaired	Interior_relict	81	random
0.65	0.15	interior_impaired	Interior_relict	81	random
0.7	0.13	interior_impaired	Interior_relict	81	random
0.75	0.11	interior_impaired	Interior_relict	81	random
0.8	0.02	interior_impaired	Interior_relict	81	random
0.85	0.015	interior_impaired	Interior_relict	81	random
0.9	0.015	interior_impaired	Interior_relict	81	random
0.95	0.005	interior_impaired	Interior_relict	81	random
1	0	interior_impaired	Interior_relict	81	random
0	0.57	interior_impaired	Interior_relict	81	targeted
0.05	0.46	interior_impaired	Interior_relict	81	targeted
0.1	0.355	interior_impaired	Interior_relict	81	targeted
0.15	0.25	interior_impaired	Interior_relict	81	targeted
0.2	0.09	interior_impaired	Interior_relict	81	targeted
0.25	0.035	interior_impaired	Interior_relict	81	targeted
0.3	0.02	interior_impaired	Interior_relict	81	targeted
0.35	0.01	interior_impaired	Interior_relict	81	targeted
0.4	0.005	interior_impaired	Interior_relict	81	targeted
0.45	0.005	interior_impaired	Interior_relict	81	targeted
0.5	0.005	interior_impaired	Interior_relict	81	targeted
0.55	0.005	interior_impaired	Interior_relict	81	targeted
0.6	0.005	interior_impaired	Interior_relict	81	targeted
0.65	0.005	interior_impaired	Interior_relict	81	targeted
0.7	0.005	interior_impaired	Interior_relict	81	targeted
0.75	0.005	interior_impaired	Interior_relict	81	targeted
0.8	0.005	interior_impaired	Interior_relict	81	targeted
0.85	0.005	interior_impaired	Interior_relict	81	targeted
0.9	0.005	interior_impaired	Interior_relict	81	targeted
0.95	0.005	interior_impaired	Interior_relict	81	targeted
1	0	interior_impaired	Interior_relict	81	targeted
0	0.575	interior_impaired	Interior_relict	82	random
0.05	0.535	interior_impaired	Interior_relict	82	random
0.1	0.495	interior_impaired	Interior_relict	82	random
0.15	0.455	interior_impaired	Interior_relict	82	random
0.2	0.415	interior_impaired	Interior_relict	82	random
0.25	0.405	interior_impaired	Interior_relict	82	random
0.3	0.36	interior_impaired	Interior_relict	82	random
0.35	0.34	interior_impaired	Interior_relict	82	random
0.4	0.31	interior_impaired	Interior_relict	82	random
0.45	0.255	interior_impaired	Interior_relict	82	random
0.5	0.24	interior_impaired	Interior_relict	82	random
0.55	0.21	interior_impaired	Interior_relict	82	random
0.6	0.19	interior_impaired	Interior_relict	82	random
0.65	0.165	interior_impaired	Interior_relict	82	random
0.7	0.135	interior_impaired	Interior_relict	82	random
0.75	0.065	interior_impaired	Interior_relict	82	random
0.8	0.03	interior_impaired	Interior_relict	82	random
0.85	0.015	interior_impaired	Interior_relict	82	random
0.9	0.015	interior_impaired	Interior_relict	82	random
0.95	0.015	interior_impaired	Interior_relict	82	random
1	0	interior_impaired	Interior_relict	82	random
0	0.575	interior_impaired	Interior_relict	82	targeted
0.05	0.445	interior_impaired	Interior_relict	82	targeted
0.1	0.285	interior_impaired	Interior_relict	82	targeted
0.15	0.085	interior_impaired	Interior_relict	82	targeted
0.2	0.025	interior_impaired	Interior_relict	82	targeted
0.25	0.01	interior_impaired	Interior_relict	82	targeted
0.3	0.01	interior_impaired	Interior_relict	82	targeted
0.35	0.01	interior_impaired	Interior_relict	82	targeted
0.4	0.005	interior_impaired	Interior_relict	82	targeted
0.45	0.005	interior_impaired	Interior_relict	82	targeted
0.5	0.005	interior_impaired	Interior_relict	82	targeted
0.55	0.005	interior_impaired	Interior_relict	82	targeted
0.6	0.005	interior_impaired	Interior_relict	82	targeted
0.65	0.005	interior_impaired	Interior_relict	82	targeted
0.7	0.005	interior_impaired	Interior_relict	82	targeted
0.75	0.005	interior_impaired	Interior_relict	82	targeted
0.8	0.005	interior_impaired	Interior_relict	82	targeted
0.85	0.005	interior_impaired	Interior_relict	82	targeted
0.9	0.005	interior_impaired	Interior_relict	82	targeted
0.95	0.005	interior_impaired	Interior_relict	82	targeted
1	0	interior_impaired	Interior_relict	82	targeted
0	0.545	interior_impaired	Interior_relict	83	random
0.05	0.515	interior_impaired	Interior_relict	83	random
0.1	0.485	interior_impaired	Interior_relict	83	random
0.15	0.465	interior_impaired	Interior_relict	83	random
0.2	0.42	interior_impaired	Interior_relict	83	random
0.25	0.4	interior_impaired	Interior_relict	83	random
0.3	0.375	interior_impaired	Interior_relict	83	random
0.35	0.335	interior_impaired	Interior_relict	83	random
0.4	0.3	interior_impaired	Interior_relict	83	random
0.45	0.275	interior_impaired	Interior_relict	83	random
0.5	0.25	interior_impaired	Interior_relict	83	random
0.55	0.22	interior_impaired	Interior_relict	83	random
0.6	0.19	interior_impaired	Interior_relict	83	random
0.65	0.17	interior_impaired	Interior_relict	83	random
0.7	0.12	interior_impaired	Interior_relict	83	random
0.75	0.1	interior_impaired	Interior_relict	83	random
0.8	0.035	interior_impaired	Interior_relict	83	random
0.85	0.025	interior_impaired	Interior_relict	83	random
0.9	0.01	interior_impaired	Interior_relict	83	random
0.95	0.005	interior_impaired	Interior_relict	83	random
1	0	interior_impaired	Interior_relict	83	random
0	0.545	interior_impaired	Interior_relict	83	targeted
0.05	0.465	interior_impaired	Interior_relict	83	targeted
0.1	0.365	interior_impaired	Interior_relict	83	targeted
0.15	0.08	interior_impaired	Interior_relict	83	targeted
0.2	0.06	interior_impaired	Interior_relict	83	targeted
0.25	0.025	interior_impaired	Interior_relict	83	targeted
0.3	0.015	interior_impaired	Interior_relict	83	targeted
0.35	0.01	interior_impaired	Interior_relict	83	targeted
0.4	0.01	interior_impaired	Interior_relict	83	targeted
0.45	0.005	interior_impaired	Interior_relict	83	targeted
0.5	0.005	interior_impaired	Interior_relict	83	targeted
0.55	0.005	interior_impaired	Interior_relict	83	targeted
0.6	0.005	interior_impaired	Interior_relict	83	targeted
0.65	0.005	interior_impaired	Interior_relict	83	targeted
0.7	0.005	interior_impaired	Interior_relict	83	targeted
0.75	0.005	interior_impaired	Interior_relict	83	targeted
0.8	0.005	interior_impaired	Interior_relict	83	targeted
0.85	0.005	interior_impaired	Interior_relict	83	targeted
0.9	0.005	interior_impaired	Interior_relict	83	targeted
0.95	0.005	interior_impaired	Interior_relict	83	targeted
1	0	interior_impaired	Interior_relict	83	targeted
0	0.585	interior_impaired	Interior_relict	84	random
0.05	0.54	interior_impaired	Interior_relict	84	random
0.1	0.495	interior_impaired	Interior_relict	84	random
0.15	0.445	interior_impaired	Interior_relict	84	random
0.2	0.415	interior_impaired	Interior_relict	84	random
0.25	0.4	interior_impaired	Interior_relict	84	random
0.3	0.36	interior_impaired	Interior_relict	84	random
0.35	0.33	interior_impaired	Interior_relict	84	random
0.4	0.3	interior_impaired	Interior_relict	84	random
0.45	0.275	interior_impaired	Interior_relict	84	random
0.5	0.23	interior_impaired	Interior_relict	84	random
0.55	0.18	interior_impaired	Interior_relict	84	random
0.6	0.16	interior_impaired	Interior_relict	84	random
0.65	0.145	interior_impaired	Interior_relict	84	random
0.7	0.105	interior_impaired	Interior_relict	84	random
0.75	0.085	interior_impaired	Interior_relict	84	random
0.8	0.065	interior_impaired	Interior_relict	84	random
0.85	0.015	interior_impaired	Interior_relict	84	random
0.9	0.01	interior_impaired	Interior_relict	84	random
0.95	0.01	interior_impaired	Interior_relict	84	random
1	0	interior_impaired	Interior_relict	84	random
0	0.585	interior_impaired	Interior_relict	84	targeted
0.05	0.425	interior_impaired	Interior_relict	84	targeted
0.1	0.305	interior_impaired	Interior_relict	84	targeted
0.15	0.06	interior_impaired	Interior_relict	84	targeted
0.2	0.045	interior_impaired	Interior_relict	84	targeted
0.25	0.035	interior_impaired	Interior_relict	84	targeted
0.3	0.015	interior_impaired	Interior_relict	84	targeted
0.35	0.015	interior_impaired	Interior_relict	84	targeted
0.4	0.015	interior_impaired	Interior_relict	84	targeted
0.45	0.005	interior_impaired	Interior_relict	84	targeted
0.5	0.005	interior_impaired	Interior_relict	84	targeted
0.55	0.005	interior_impaired	Interior_relict	84	targeted
0.6	0.005	interior_impaired	Interior_relict	84	targeted
0.65	0.005	interior_impaired	Interior_relict	84	targeted
0.7	0.005	interior_impaired	Interior_relict	84	targeted
0.75	0.005	interior_impaired	Interior_relict	84	targeted
0.8	0.005	interior_impaired	Interior_relict	84	targeted
0.85	0.005	interior_impaired	Interior_relict	84	targeted
0.9	0.005	interior_impaired	Interior_relict	84	targeted
0.95	0.005	interior_impaired	Interior_relict	84	targeted
1	0	interior_impaired	Interior_relict	84	targeted
0	0.555	interior_impaired	Interior_relict	85	random
0.05	0.52	interior_impaired	Interior_relict	85	random
0.1	0.485	interior_impaired	Interior_relict	85	random
0.15	0.455	interior_impaired	Interior_relict	85	random
0.2	0.44	interior_impaired	Interior_relict	85	random
0.25	0.39	interior_impaired	Interior_relict	85	random
0.3	0.37	interior_impaired	Interior_relict	85	random
0.35	0.35	interior_impaired	Interior_relict	85	random
0.4	0.305	interior_impaired	Interior_relict	85	random
0.45	0.275	interior_impaired	Interior_relict	85	random
0.5	0.245	interior_impaired	Interior_relict	85	random
0.55	0.215	interior_impaired	Interior_relict	85	random
0.6	0.17	interior_impaired	Interior_relict	85	random
0.65	0.13	interior_impaired	Interior_relict	85	random
0.7	0.06	interior_impaired	Interior_relict	85	random
0.75	0.05	interior_impaired	Interior_relict	85	random
0.8	0.03	interior_impaired	Interior_relict	85	random
0.85	0.02	interior_impaired	Interior_relict	85	random
0.9	0.015	interior_impaired	Interior_relict	85	random
0.95	0.005	interior_impaired	Interior_relict	85	random
1	0	interior_impaired	Interior_relict	85	random
0	0.555	interior_impaired	Interior_relict	85	targeted
0.05	0.48	interior_impaired	Interior_relict	85	targeted
0.1	0.39	interior_impaired	Interior_relict	85	targeted
0.15	0.305	interior_impaired	Interior_relict	85	targeted
0.2	0.115	interior_impaired	Interior_relict	85	targeted
0.25	0.06	interior_impaired	Interior_relict	85	targeted
0.3	0.015	interior_impaired	Interior_relict	85	targeted
0.35	0.01	interior_impaired	Interior_relict	85	targeted
0.4	0.01	interior_impaired	Interior_relict	85	targeted
0.45	0.005	interior_impaired	Interior_relict	85	targeted
0.5	0.005	interior_impaired	Interior_relict	85	targeted
0.55	0.005	interior_impaired	Interior_relict	85	targeted
0.6	0.005	interior_impaired	Interior_relict	85	targeted
0.65	0.005	interior_impaired	Interior_relict	85	targeted
0.7	0.005	interior_impaired	Interior_relict	85	targeted
0.75	0.005	interior_impaired	Interior_relict	85	targeted
0.8	0.005	interior_impaired	Interior_relict	85	targeted
0.85	0.005	interior_impaired	Interior_relict	85	targeted
0.9	0.005	interior_impaired	Interior_relict	85	targeted
0.95	0.005	interior_impaired	Interior_relict	85	targeted
1	0	interior_impaired	Interior_relict	85	targeted
0	0.595	interior_impaired	Interior_relict	86	random
0.05	0.56	interior_impaired	Interior_relict	86	random
0.1	0.49	interior_impaired	Interior_relict	86	random
0.15	0.46	interior_impaired	Interior_relict	86	random
0.2	0.415	interior_impaired	Interior_relict	86	random
0.25	0.395	interior_impaired	Interior_relict	86	random
0.3	0.37	interior_impaired	Interior_relict	86	random
0.35	0.33	interior_impaired	Interior_relict	86	random
0.4	0.285	interior_impaired	Interior_relict	86	random
0.45	0.27	interior_impaired	Interior_relict	86	random
0.5	0.245	interior_impaired	Interior_relict	86	random
0.55	0.22	interior_impaired	Interior_relict	86	random
0.6	0.185	interior_impaired	Interior_relict	86	random
0.65	0.17	interior_impaired	Interior_relict	86	random
0.7	0.15	interior_impaired	Interior_relict	86	random
0.75	0.125	interior_impaired	Interior_relict	86	random
0.8	0.065	interior_impaired	Interior_relict	86	random
0.85	0.035	interior_impaired	Interior_relict	86	random
0.9	0.02	interior_impaired	Interior_relict	86	random
0.95	0.015	interior_impaired	Interior_relict	86	random
1	0	interior_impaired	Interior_relict	86	random
0	0.595	interior_impaired	Interior_relict	86	targeted
0.05	0.5	interior_impaired	Interior_relict	86	targeted
0.1	0.42	interior_impaired	Interior_relict	86	targeted
0.15	0.165	interior_impaired	Interior_relict	86	targeted
0.2	0.085	interior_impaired	Interior_relict	86	targeted
0.25	0.045	interior_impaired	Interior_relict	86	targeted
0.3	0.035	interior_impaired	Interior_relict	86	targeted
0.35	0.035	interior_impaired	Interior_relict	86	targeted
0.4	0.01	interior_impaired	Interior_relict	86	targeted
0.45	0.005	interior_impaired	Interior_relict	86	targeted
0.5	0.005	interior_impaired	Interior_relict	86	targeted
0.55	0.005	interior_impaired	Interior_relict	86	targeted
0.6	0.005	interior_impaired	Interior_relict	86	targeted
0.65	0.005	interior_impaired	Interior_relict	86	targeted
0.7	0.005	interior_impaired	Interior_relict	86	targeted
0.75	0.005	interior_impaired	Interior_relict	86	targeted
0.8	0.005	interior_impaired	Interior_relict	86	targeted
0.85	0.005	interior_impaired	Interior_relict	86	targeted
0.9	0.005	interior_impaired	Interior_relict	86	targeted
0.95	0.005	interior_impaired	Interior_relict	86	targeted
1	0	interior_impaired	Interior_relict	86	targeted
0	0.575	interior_impaired	Interior_relict	87	random
0.05	0.535	interior_impaired	Interior_relict	87	random
0.1	0.51	interior_impaired	Interior_relict	87	random
0.15	0.45	interior_impaired	Interior_relict	87	random
0.2	0.42	interior_impaired	Interior_relict	87	random
0.25	0.385	interior_impaired	Interior_relict	87	random
0.3	0.365	interior_impaired	Interior_relict	87	random
0.35	0.315	interior_impaired	Interior_relict	87	random
0.4	0.285	interior_impaired	Interior_relict	87	random
0.45	0.27	interior_impaired	Interior_relict	87	random
0.5	0.245	interior_impaired	Interior_relict	87	random
0.55	0.215	interior_impaired	Interior_relict	87	random
0.6	0.175	interior_impaired	Interior_relict	87	random
0.65	0.13	interior_impaired	Interior_relict	87	random
0.7	0.1	interior_impaired	Interior_relict	87	random
0.75	0.04	interior_impaired	Interior_relict	87	random
0.8	0.025	interior_impaired	Interior_relict	87	random
0.85	0.025	interior_impaired	Interior_relict	87	random
0.9	0.02	interior_impaired	Interior_relict	87	random
0.95	0.015	interior_impaired	Interior_relict	87	random
1	0	interior_impaired	Interior_relict	87	random
0	0.575	interior_impaired	Interior_relict	87	targeted
0.05	0.46	interior_impaired	Interior_relict	87	targeted
0.1	0.37	interior_impaired	Interior_relict	87	targeted
0.15	0.24	interior_impaired	Interior_relict	87	targeted
0.2	0.095	interior_impaired	Interior_relict	87	targeted
0.25	0.05	interior_impaired	Interior_relict	87	targeted
0.3	0.015	interior_impaired	Interior_relict	87	targeted
0.35	0.01	interior_impaired	Interior_relict	87	targeted
0.4	0.005	interior_impaired	Interior_relict	87	targeted
0.45	0.005	interior_impaired	Interior_relict	87	targeted
0.5	0.005	interior_impaired	Interior_relict	87	targeted
0.55	0.005	interior_impaired	Interior_relict	87	targeted
0.6	0.005	interior_impaired	Interior_relict	87	targeted
0.65	0.005	interior_impaired	Interior_relict	87	targeted
0.7	0.005	interior_impaired	Interior_relict	87	targeted
0.75	0.005	interior_impaired	Interior_relict	87	targeted
0.8	0.005	interior_impaired	Interior_relict	87	targeted
